"dataset","id","dono","dono_email","autor","data_hora_criacao","data_hora_atualizacao","documentacao","codigo_sgs","status","data_inicial","data_final","unidade_medida","qtd_links","periodicidade","tipo_serie","url","notas","categoria_principal"
"Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Arrendamento mercantil de veículos","25474-taxa-media-mensal-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---a","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-08-08T21:34:56.992684","2017-12-28T12:20:02.125087","N/A",25474,"active","01-03-2011","","Percentual ao mês",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=25474","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, recurso, credito, juro, livr, media"
"Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Arrendamento mercantil de outros bens","25475-taxa-media-mensal-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---a","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-08-08T21:34:57.055132","2017-12-28T12:20:02.223270","N/A",25475,"active","01-03-2011","","Percentual ao mês",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=25475","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, recurso, credito, juro, livr, media"
"Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Arrendamento mercantil total","25476-taxa-media-mensal-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---a","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-08-08T21:34:57.067470","2017-12-28T12:20:02.190411","N/A",25476,"active","01-03-2011","","Percentual ao mês",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=25476","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, recurso, credito, juro, livr, media"
"Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Cartão de crédito rotativo","25477-taxa-media-mensal-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---c","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-08-08T21:34:57.414542","2017-12-28T12:20:02.127501","N/A",25477,"active","01-03-2011","","Percentual ao mês",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=25477","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, credito, recurso, juro, livr, media"
"Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Cartão de crédito parcelado","25478-taxa-media-mensal-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---c","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-08-08T21:34:57.456733","2017-12-28T12:20:02.240523","N/A",25478,"active","01-03-2011","","Percentual ao mês",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=25478","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, credito, recurso, juro, livr, media"
"Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Cartão de crédito total","25479-taxa-media-mensal-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---c","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-08-08T21:34:57.959614","2017-12-28T12:20:02.180869","N/A",25479,"active","01-03-2011","","Percentual ao mês",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=25479","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, credito, recurso, juro, livr, media"
"Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Desconto de cheques","25480-taxa-media-mensal-de-juros-das-operacoes-de-credito-com-recursos-livres---pessoas-fisicas---d","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-08-08T21:34:58.101464","2017-12-28T12:20:03.594460","N/A",25480,"active","01-03-2011","","Percentual ao mês",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=25480","

 Conceito: Taxa média de juros das novas operações de crédito livre contratadas no período de referência. Taxa ponderada pelo valor das concessões. Não inclui operações referenciadas em taxas regulamentadas, operações vinculadas a recursos do Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ou quaisquer outras lastreadas em recursos compulsórios ou governamentais.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","operaco, taxa, recurso, credito, juro, livr, media"
"Taxa média mensal de juros das operações de crédito com recursos direcionados - Total","25481-taxa-media-mensal-de-juros-das-operacoes-de-credito-com-recursos-direcionados---total","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-08-08T21:34:58.714689","2017-12-28T12:20:03.290511","N/A",25481,"active","01-03-2011","","Percentual ao mês",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=25481","

 Conceito: Taxa média de juros das novas operações de crédito regulamentado pelo Conselho Monetário Nacional (CMN) ou vinculado a recursos orçamentários, contratadas no período de referência. Taxa ponderada pelo valor das concessões. Refere-se aos financiamentos com destinação específica, vinculados à comprovação da aplicação dos recursos voltados para a produção e investimento de médio e longo prazos, tendo como fonte de recursos parte das captações de depósitos à vista e de caderneta de poupança, e fundos e programas públicos.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","recurso, taxa, credito, font, juro, media, operaco, vinculado"
"Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Total","25482-taxa-media-mensal-de-juros-das-operacoes-de-credito-com-recursos-direcionados---pessoas-jurid","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-08-08T21:34:58.725508","2017-12-28T12:20:03.426444","N/A",25482,"active","01-03-2011","","Percentual ao mês",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=25482","

 Conceito: Taxa média de juros das novas operações de crédito regulamentado pelo Conselho Monetário Nacional (CMN) ou vinculado a recursos orçamentários, contratadas no período de referência. Taxa ponderada pelo valor das concessões. Refere-se aos financiamentos com destinação específica, vinculados à comprovação da aplicação dos recursos voltados para a produção e investimento de médio e longo prazos, tendo como fonte de recursos parte das captações de depósitos à vista e de caderneta de poupança, e fundos e programas públicos.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","recurso, taxa, credito, font, juro, media, operaco, vinculado"
"Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Crédito rural com taxas de mercado","25483-taxa-media-mensal-de-juros-das-operacoes-de-credito-com-recursos-direcionados---pessoas-jurid","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-08-08T21:34:58.801484","2017-12-28T12:20:03.383679","N/A",25483,"active","01-03-2011","","Percentual ao mês",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=25483","

 Conceito: Taxa média de juros das novas operações de crédito regulamentado pelo Conselho Monetário Nacional (CMN) ou vinculado a recursos orçamentários, contratadas no período de referência. Taxa ponderada pelo valor das concessões. Refere-se aos financiamentos com destinação específica, vinculados à comprovação da aplicação dos recursos voltados para a produção e investimento de médio e longo prazos, tendo como fonte de recursos parte das captações de depósitos à vista e de caderneta de poupança, e fundos e programas públicos.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","recurso, taxa, credito, font, juro, media, operaco, vinculado"
"Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Crédito rural com taxas reguladas","25484-taxa-media-mensal-de-juros-das-operacoes-de-credito-com-recursos-direcionados---pessoas-jurid","Banco Central do Brasil/Departamento Econômico","N/A","Banco Central do Brasil/Departamento Econômico","2017-08-08T21:34:59.090636","2017-12-28T12:20:03.459550","N/A",25484,"active","01-03-2011","","Percentual ao mês",4,"mensal","Série temporal mensal","https://www3.bcb.gov.br/sgspub/consultarvalores/consultarValoresSeries.do?method=consultarGraficoPorId&hdOidSeriesSelecionadas=25484","

 Conceito: Taxa média de juros das novas operações de crédito regulamentado pelo Conselho Monetário Nacional (CMN) ou vinculado a recursos orçamentários, contratadas no período de referência. Taxa ponderada pelo valor das concessões. Refere-se aos financiamentos com destinação específica, vinculados à comprovação da aplicação dos recursos voltados para a produção e investimento de médio e longo prazos, tendo como fonte de recursos parte das captações de depósitos à vista e de caderneta de poupança, e fundos e programas públicos.

 Fonte: Banco Central do Brasil – Departamento de Estatísticas","recurso, taxa, credito, font, juro, media, operaco, vinculado"
